Номер;Дата;Время;Схема;Широта;Долгота;Номер ДТП;Вид ДТП;Адрес;Дорога;Значение дороги;Категория дороги;Категория улицы;Объекты УДС на месте ДТП;Объекты УДС на месте ДТП;Объекты УДС вблизи места ДТП;Объекты УДС вблизи места ДТП;Недостатки транспортно-эксплуатационного содержания улично-дорожной сети;Недостатки транспортно-эксплуатационного содержания улично-дорожной сети;Недостатки транспортно-эксплуатационного содержания улично-дорожной сети;Факторы, оказывающие влияние на режим движения;Факторы, оказывающие влияние на режим движения;Состояние погоды;Состояние погоды;Состояние проезжей части;Освещение;Изменения в режиме движения;Количество ТС;Число участников;Число погибших;Число раненых;Номер Тс;Сведения об оставлении места ДТП;Расположение руля, тип привода;Тип ТС;Год выпуска;Марка/модель ТС;Форма собственности;Цвет;Места повреждения;Технические неисправности
1;15.05.2020;14:35;820;73.474771;54.990979;520006038;Наезд на пешехода;Центральный АО;;Местного значения (дорога местного значения, включая относящиеся к собственности поселений, муниципальных районов, городских округов);;Магистральные улицы общегородского значения;Остановка общественного транспорта;Нерегулируемый пешеходный переход;Кладбище;Перегон (нет объектов на месте ДТП);;Отсутствие, плохая различимость горизонтальной разметки проезжей части;;;Сведения отсутствуют;;Пасмурно;;Сухое;Светлое время суток;Движение частично перекрыто;
1;15.05.2020;14:35;820;73.474771;54.990979;520006038;Наезд на пешехода;Центральный АО;;Местного значения (дорога местного значения, включая относящиеся к собственности поселений, муниципальных районов, городских округов);;Магистральные улицы общегородского значения;Остановка общественного транспорта;Нерегулируемый пешеходный переход;Кладбище;Перегон (нет объектов на месте ДТП);;Отсутствие, плохая различимость горизонтальной разметки проезжей части;;;Сведения отсутствуют;;Пасмурно;;Сухое;Светлое время суток;Движение частично перекрыто;
;1;Осталось на месте ДТП;С задним приводом;Бортовые грузовые автомобили;2007;ГАЗ Валдай;Физические лица;;Технические неисправности отсутствуют;
;2;2;1;15.05.2020;14:35;820;73.474771;54.990979;520006038;Наезд на пешехода;Центральный АО;;Местного значения (дорога местного значения, включая относящиеся к собственности поселений, муниципальных районов, городских округов);;Магистральные улицы общегородского значения;Остановка общественного транспорта;Нерегулируемый пешеходный переход;Кладбище;Перегон (нет объектов на месте ДТП);;Отсутствие, плохая различимость горизонтальной разметки проезжей части;;;Сведения отсутствуют;;Пасмурно;;Сухое;Светлое время суток;Движение частично перекрыто;
;1;Осталось на месте ДТП;С задним приводом;Бортовые грузовые автомобили;2007;ГАЗ Валдай;Физические лица;;Технические неисправности отсутствуют;
2;15.05.2020;21:40;820;73.393478;54.986578;520006047;Наезд на пешехода;Центральный АО;;Местного значения (дорога местного значения, включая относящиеся к собственности поселений, муниципальных районов, городских округов);;Магистральные улицы общегородского значения;Жилые дома индивидуальной застройки;;Перегон (нет объектов на месте ДТП);;Отсутствие, плохая различимость горизонтальной разметки проезжей части;;;Сведения отсутствуют;;Пасмурно;Дождь;Мокрое;В темное время суток, освещение включено;Движение частично перекрыто;
2;15.05.2020;21:40;820;73.393478;54.986578;520006047;Наезд на пешехода;Центральный АО;;Местного значения (дорога местного значения, включая относящиеся к собственности поселений, муниципальных районов, городских округов);;Магистральные улицы общегородского значения;Жилые дома индивидуальной застройки;;Перегон (нет объектов на месте ДТП);;Отсутствие, плохая различимость горизонтальной разметки проезжей части;;;Сведения отсутствуют;;Пасмурно;Дождь;Мокрое;В темное время суток, освещение включено;Движение частично перекрыто;
;1;Осталось на месте ДТП;С передним приводом;В-класс (малый) до 3,9 м;2001;ВАЗ  Жигули  ВАЗ-2108, 09 и модификации                       ;Физические лица;;Технические неисправности отсутствуют;
;2;2;2;15.05.2020;21:40;820;73.393478;54.986578;520006047;Наезд на пешехода;Центральный АО;;Местного значения (дорога местного значения, включая относящиеся к собственности поселений, муниципальных районов, городских округов);;Магистральные улицы общегородского значения;Жилые дома индивидуальной застройки;;Перегон (нет объектов на месте ДТП);;Отсутствие, плохая различимость горизонтальной разметки проезжей части;;;Сведения отсутствуют;;Пасмурно;Дождь;Мокрое;В темное время суток, освещение включено;Движение частично перекрыто;
;1;Осталось на месте ДТП;С передним приводом;В-класс (малый) до 3,9 м;2001;ВАЗ  Жигули  ВАЗ-2108, 09 и модификации                       ;Физические лица;;Технические неисправности отсутствуют;
3;15.05.2020;19:40;140;71.38386;55.569162;520006046;Столкновение;Называевский р-н;;Местного значения (дорога местного значения, включая относящиеся к собственности поселений, муниципальных районов, городских округов);;Улицы и дороги местного значения в жилой застройке;Жилые дома индивидуальной застройки;;Перегон (нет объектов на месте ДТП);;Отсутствие, плохая различимость горизонтальной разметки проезжей части;;;Сведения отсутствуют;;Ясно;;Сухое;Светлое время суток;Движение частично перекрыто;
3;15.05.2020;19:40;140;71.38386;55.569162;520006046;Столкновение;Называевский р-н;;Местного значения (дорога местного значения, включая относящиеся к собственности поселений, муниципальных районов, городских округов);;Улицы и дороги местного значения в жилой застройке;Жилые дома индивидуальной застройки;;Перегон (нет объектов на месте ДТП);;Отсутствие, плохая различимость горизонтальной разметки проезжей части;;;Сведения отсутствуют;;Ясно;;Сухое;Светлое время суток;Движение частично перекрыто;
